Episode,Total Reward,Fruits Collected,Survival Time
1076,-10.5,0,6
1077,-10.1,0,2
1078,-10.6,0,7
1079,-10.5,0,6
1080,-10.9,0,10
1081,-10.2,0,3
1082,-10.4,0,5
1083,-10.3,0,4
1084,-10.0,0,1
1085,-10.3,0,4
1086,-10.1,0,2
1087,-10.8,0,9
1088,-10.4,0,5
1089,-10.0,0,1
1090,-10.3,0,4
1091,-10.6,0,7
1092,-10.1,0,2
1093,-10.3,0,4
1094,-10.6,0,7
1095,-10.1,0,2
1096,-10.2,0,3
1097,89.30000000000004,1,8
1098,-10.5,0,6
1099,88.50000000000007,1,16
1100,-10.2,0,3
1101,-10.3,0,4
1102,-10.9,0,10
1103,-10.9,0,10
1104,-10.0,0,1
1105,-10.5,0,6
1106,-10.3,0,4
1107,-10.6,0,7
1108,-10.7,0,8
1109,-10.8,0,9
1110,-10.2,0,3
1111,-10.4,0,5
1112,-10.0,0,1
1113,-10.7,0,8
1114,-10.3,0,4
1115,-10.9,0,10
1116,-10.8,0,9
1117,-10.6,0,7
1118,-10.0,0,1
1119,-10.3,0,4
1120,-10.4,0,5
1121,89.20000000000002,1,9
1122,-10.0,0,1
1123,-10.0,0,1
1124,89.50000000000001,1,6
1125,-10.5,0,6
1126,-10.7,0,8
1127,-10.7,0,8
1128,-10.5,0,6
1129,-10.2,0,3
1130,-10.4,0,5
1131,89.70000000000002,1,4
1132,-10.7,0,8
1133,89.60000000000001,1,5
1134,-10.8,0,9
1135,-10.3,0,4
1136,-11.0,0,11
1137,-10.0,0,1
1138,-10.4,0,5
1139,-10.7,0,8
1140,-10.2,0,3
1141,-10.1,0,2
1142,-10.6,0,7
1143,-10.0,0,1
1144,-10.4,0,5
1145,89.30000000000003,1,8
1146,-10.4,0,5
1147,-10.2,0,3
1148,-11.5,0,16
1149,-10.1,0,2
1150,-10.0,0,1
1151,-10.5,0,6
1152,-10.9,0,10
1153,-10.5,0,6
1154,-10.4,0,5
1155,-10.3,0,4
1156,-10.4,0,5
1157,-10.9,0,10
1158,-10.0,0,1
1159,-10.6,0,7
1160,-10.1,0,2
1161,-10.6,0,7
1162,-10.6,0,7
1163,-10.5,0,6
1164,-10.4,0,5
1165,-10.9,0,10
1166,-10.1,0,2
1167,-10.5,0,6
1168,-10.0,0,1
1169,-10.4,0,5
1170,-10.4,0,5
1171,-10.1,0,2
1172,-10.0,0,1
1173,-11.0,0,11
1174,-10.4,0,5
1175,-10.8,0,9
1176,-10.7,0,8
1177,-10.0,0,1
1178,-10.8,0,9
1179,-10.0,0,1
1180,-10.9,0,10
1181,-10.7,0,8
1182,-10.2,0,3
1183,-11.1,0,12
1184,-10.4,0,5
1185,-10.1,0,2
1186,-10.5,0,6
1187,-10.6,0,7
1188,-10.2,0,3
1189,-11.0,0,11
1190,-10.2,0,3
1191,-10.6,0,7
1192,-10.8,0,9
1193,-10.8,0,9
1194,-10.5,0,6
1195,-10.0,0,1
1196,89.30000000000004,1,8
1197,-10.2,0,3
1198,89.10000000000005,1,10
1199,-10.3,0,4
1200,89.0,1,11
1201,-10.8,0,9
1202,-10.1,0,2
1203,-10.5,0,6
1204,-10.4,0,5
1205,-10.8,0,9
1206,-10.8,0,9
1207,-10.7,0,8
1208,89.20000000000002,1,9
1209,-10.3,0,4
1210,89.20000000000005,1,9
1211,-10.2,0,3
1212,-10.0,0,1
1213,-10.9,0,10
1214,-10.1,0,2
1215,-10.5,0,6
1216,-10.6,0,7
1217,89.20000000000003,1,9
1218,89.00000000000003,1,11
1219,-10.8,0,9
1220,-10.1,0,2
1221,-10.8,0,9
1222,-10.2,0,3
1223,-10.4,0,5
1224,-10.7,0,8
1225,-11.2,0,13
1226,-10.5,0,6
1227,-10.3,0,4
1228,-10.8,0,9
1229,-10.3,0,4
1230,-10.2,0,3
1231,-10.2,0,3
1232,-10.6,0,7
1233,-10.0,0,1
1234,-10.8,0,9
1235,-11.0,0,11
1236,-10.2,0,3
1237,-10.4,0,5
1238,-10.7,0,8
1239,-10.6,0,7
1240,-10.1,0,2
1241,-10.8,0,9
1242,-10.8,0,9
1243,-10.3,0,4
1244,-10.2,0,3
1245,-10.6,0,7
1246,-10.8,0,9
1247,-10.4,0,5
1248,-10.9,0,10
1249,-10.9,0,10
1250,-10.9,0,10
1251,-10.1,0,2
1252,-10.8,0,9
1253,-10.9,0,10
1254,-10.6,0,7
1255,-10.3,0,4
1256,-10.5,0,6
1257,-10.8,0,9
1258,-10.1,0,2
1259,89.4,1,7
1260,-10.5,0,6
1261,-10.3,0,4
1262,-10.3,0,4
1263,-10.7,0,8
1264,-10.9,0,10
1265,-10.9,0,10
1266,-10.1,0,2
1267,-10.9,0,10
1268,-10.6,0,7
1269,-10.5,0,6
1270,-10.2,0,3
1271,-10.9,0,10
1272,-10.4,0,5
1273,-10.9,0,10
1274,-10.0,0,1
1275,-10.6,0,7
1276,-10.3,0,4
1277,-10.2,0,3
1278,-10.3,0,4
1279,-10.2,0,3
1280,-10.8,0,9
1281,-10.5,0,6
1282,-10.3,0,4
1283,-10.8,0,9
1284,-10.5,0,6
1285,-10.3,0,4
1286,-10.2,0,3
1287,-10.4,0,5
1288,-10.8,0,9
1289,-10.2,0,3
1290,-10.1,0,2
1291,89.80000000000001,1,3
1292,-10.1,0,2
1293,-10.3,0,4
1294,-10.7,0,8
1295,-10.6,0,7
1296,-10.6,0,7
1297,-10.6,0,7
1298,-10.7,0,8
1299,-10.4,0,5
1300,-10.5,0,6
1301,-10.9,0,10
1302,-10.3,0,4
1303,-10.3,0,4
1304,-10.8,0,9
1305,-10.8,0,9
1306,-10.1,0,2
1307,-10.7,0,8
1308,-10.2,0,3
1309,-10.1,0,2
1310,-10.1,0,2
1311,-10.4,0,5
1312,-10.1,0,2
1313,-10.6,0,7
1314,-10.8,0,9
1315,-10.0,0,1
1316,-10.8,0,9
1317,-10.2,0,3
1318,-10.4,0,5
1319,-11.0,0,11
1320,-10.4,0,5
1321,-10.0,0,1
1322,89.30000000000001,1,8
1323,-10.7,0,8
1324,-10.4,0,5
1325,-10.0,0,1
1326,-10.4,0,5
1327,-10.2,0,3
1328,-10.9,0,10
1329,-10.6,0,7
1330,-10.0,0,1
1331,-10.3,0,4
1332,-10.1,0,2
1333,-10.5,0,6
1334,-10.6,0,7
1335,-10.2,0,3
1336,-10.5,0,6
1337,-10.1,0,2
1338,-10.9,0,10
1339,-10.6,0,7
1340,-10.0,0,1
1341,-10.3,0,4
1342,-10.3,0,4
1343,89.4,1,7
1344,-10.3,0,4
1345,-10.0,0,1
1346,-10.8,0,9
1347,-10.2,0,3
1348,-10.1,0,2
1349,-10.0,0,1
1350,-10.0,0,1
1351,-10.9,0,10
1352,-10.3,0,4
1353,-10.6,0,7
1354,-10.2,0,3
1355,-10.8,0,9
1356,-10.4,0,5
1357,-10.3,0,4
1358,-10.0,0,1
1359,-10.0,0,1
1360,-10.1,0,2
1361,-10.3,0,4
1362,-10.5,0,6
1363,-10.9,0,10
1364,-10.3,0,4
1365,-10.7,0,8
1366,-10.3,0,4
1367,-10.4,0,5
1368,-10.4,0,5
1369,-10.7,0,8
1370,-10.9,0,10
1371,-10.7,0,8
1372,-10.3,0,4
1373,-10.2,0,3
1374,-10.9,0,10
1375,-10.5,0,6
1376,-10.2,0,3
1377,-10.9,0,10
1378,-10.2,0,3
1379,-10.7,0,8
1380,-10.0,0,1
1381,-10.0,0,1
1382,-10.6,0,7
1383,-10.5,0,6
1384,-10.5,0,6
1385,-10.4,0,5
1386,-10.8,0,9
1387,89.40000000000002,1,7
1388,-10.0,0,1
1389,-10.7,0,8
1390,-10.9,0,10
1391,-10.8,0,9
1392,-11.4,0,15
1393,-10.6,0,7
1394,-10.7,0,8
1395,-10.2,0,3
1396,-10.0,0,1
1397,-10.7,0,8
1398,-10.1,0,2
1399,-10.3,0,4
1400,-10.4,0,5
1401,-10.1,0,2
1402,-10.9,0,10
1403,-10.9,0,10
1404,-10.2,0,3
1405,-10.3,0,4
1406,-10.6,0,7
1407,-10.7,0,8
1408,-10.5,0,6
1409,-10.4,0,5
1410,-10.0,0,1
1411,-10.3,0,4
1412,-10.4,0,5
1413,-10.9,0,10
1414,-10.2,0,3
1415,-10.0,0,1
1416,-10.5,0,6
1417,-10.0,0,1
1418,-10.0,0,1
1419,-10.9,0,10
1420,-10.8,0,9
1421,-10.1,0,2
1422,-10.5,0,6
1423,-10.0,0,1
1424,-10.9,0,10
1425,-10.5,0,6
1426,-10.8,0,9
1427,-10.4,0,5
1428,-10.9,0,10
1429,-10.8,0,9
1430,-10.2,0,3
1431,-10.8,0,9
1432,-10.3,0,4
1433,-10.5,0,6
1434,-10.0,0,1
1435,-10.1,0,2
1436,-10.1,0,2
1437,-10.6,0,7
1438,-10.9,0,10
1439,-10.4,0,5
1440,-10.6,0,7
1441,-10.9,0,10
1442,-10.8,0,9
1443,89.80000000000001,1,3
1444,-10.9,0,10
1445,-10.7,0,8
1446,-10.0,0,1
1447,-10.1,0,2
1448,-10.8,0,9
1449,-10.1,0,2
1450,-10.6,0,7
1451,-10.6,0,7
1452,-10.8,0,9
1453,89.60000000000001,1,5
1454,-10.6,0,7
1455,-10.2,0,3
1456,-10.3,0,4
1457,-10.2,0,3
1458,-10.8,0,9
1459,-10.8,0,9
1460,89.40000000000003,1,7
1461,-10.6,0,7
1462,-10.1,0,2
1463,-10.3,0,4
1464,-10.5,0,6
1465,-10.7,0,8
1466,-10.1,0,2
1467,-10.6,0,7
1468,-10.5,0,6
1469,-11.0,0,11
1470,-10.6,0,7
1471,-10.8,0,9
1472,-10.9,0,10
1473,-10.6,0,7
1474,-10.1,0,2
1475,-10.0,0,1
1476,-10.6,0,7
1477,-10.9,0,10
1478,-10.2,0,3
1479,-10.3,0,4
1480,-10.6,0,7
1481,-10.5,0,6
1482,-10.9,0,10
1483,-10.8,0,9
1484,-10.8,0,9
1485,-10.0,0,1
1486,-10.9,0,10
1487,-10.8,0,9
1488,-10.5,0,6
1489,-10.1,0,2
1490,-10.2,0,3
1491,-10.8,0,9
1492,-10.3,0,4
1493,89.00000000000003,1,11
1494,-10.1,0,2
1495,-10.9,0,10
1496,-10.4,0,5
1497,-10.1,0,2
1498,-10.5,0,6
1499,-10.2,0,3
1500,-10.5,0,6
1501,-11.0,0,11
1502,-10.0,0,1
1503,-10.0,0,1
1504,-10.9,0,10
1505,-10.3,0,4
1506,-10.2,0,3
1507,-10.3,0,4
1508,-11.1,0,12
1509,-10.3,0,4
1510,-10.9,0,10
1511,-10.4,0,5
1512,-10.5,0,6
1513,-11.0,0,11
1514,-10.6,0,7
1515,-10.7,0,8
1516,-10.0,0,1
1517,-10.1,0,2
1518,-10.8,0,9
1519,-10.0,0,1
1520,-10.2,0,3
1521,-10.2,0,3
1522,-10.8,0,9
1523,-10.7,0,8
1524,-10.9,0,10
1525,-10.2,0,3
1526,89.50000000000003,1,6
1527,-10.3,0,4
1528,-10.2,0,3
1529,-10.3,0,4
1530,-10.3,0,4
1531,-10.4,0,5
1532,-10.5,0,6
1533,-10.8,0,9
1534,-10.2,0,3
1535,-10.2,0,3
1536,-10.4,0,5
1537,-10.5,0,6
1538,-10.6,0,7
1539,-10.5,0,6
1540,-10.8,0,9
1541,-10.0,0,1
1542,-10.3,0,4
1543,-10.6,0,7
1544,-10.1,0,2
1545,-10.6,0,7
1546,-10.4,0,5
1547,-11.0,0,11
1548,-10.7,0,8
1549,-10.5,0,6
1550,-10.9,0,10
1551,-10.7,0,8
1552,-10.3,0,4
1553,-10.0,0,1
1554,-10.4,0,5
1555,-10.5,0,6
1556,-10.6,0,7
1557,88.9,1,12
1558,-10.2,0,3
1559,-10.4,0,5
1560,-10.4,0,5
1561,-10.6,0,7
1562,-10.3,0,4
1563,-10.5,0,6
1564,-10.9,0,10
1565,89.10000000000004,1,10
1566,89.50000000000003,1,6
1567,-10.4,0,5
1568,-10.8,0,9
1569,-10.4,0,5
1570,-10.1,0,2
1571,-11.4,0,15
1572,-10.8,0,9
1573,-10.3,0,4
1574,-10.7,0,8
1575,-10.4,0,5
1576,-10.5,0,6
1577,-10.2,0,3
1578,-10.2,0,3
1579,-10.9,0,10
1580,-10.9,0,10
1581,-10.2,0,3
1582,-10.9,0,10
1583,-10.6,0,7
1584,-10.8,0,9
1585,-10.0,0,1
1586,-10.4,0,5
1587,-10.4,0,5
1588,-10.6,0,7
1589,-10.9,0,10
1590,-10.0,0,1
1591,-10.4,0,5
1592,-10.8,0,9
1593,-11.5,0,16
1594,-10.5,0,6
1595,89.20000000000005,1,9
1596,-10.8,0,9
1597,89.50000000000001,1,6
1598,89.40000000000002,1,7
1599,-10.7,0,8
1600,-10.5,0,6
1601,89.30000000000004,1,8
1602,-10.1,0,2
1603,-10.0,0,1
1604,-10.7,0,8
1605,-10.4,0,5
1606,-10.7,0,8
1607,-10.5,0,6
1608,-10.3,0,4
1609,-10.2,0,3
1610,-10.5,0,6
1611,-10.6,0,7
1612,-10.0,0,1
1613,-10.5,0,6
1614,-11.3,0,14
1615,-10.1,0,2
1616,-10.6,0,7
1617,-10.0,0,1
1618,-10.4,0,5
1619,-10.8,0,9
1620,-10.7,0,8
1621,-10.4,0,5
1622,-10.3,0,4
1623,-10.0,0,1
1624,-10.2,0,3
1625,-10.2,0,3
1626,-10.7,0,8
1627,-10.6,0,7
1628,-11.6,0,17
1629,-10.2,0,3
1630,-10.0,0,1
1631,-10.4,0,5
1632,-10.0,0,1
1633,-10.2,0,3
1634,-10.3,0,4
1635,-10.5,0,6
1636,-10.5,0,6
1637,-10.9,0,10
1638,-10.9,0,10
1639,-10.2,0,3
1640,-10.8,0,9
1641,-10.8,0,9
1642,-10.4,0,5
1643,-11.0,0,11
1644,-10.2,0,3
1645,-10.4,0,5
1646,-10.6,0,7
1647,-10.3,0,4
1648,-10.0,0,1
1649,-10.2,0,3
1650,-10.8,0,9
1651,-10.3,0,4
1652,-10.2,0,3
1653,89.00000000000004,1,11
1654,-10.0,0,1
1655,-10.4,0,5
1656,-10.4,0,5
1657,-10.5,0,6
1658,89.40000000000003,1,7
1659,-10.9,0,10
1660,-10.5,0,6
1661,-11.1,0,12
1662,-10.3,0,4
1663,-10.4,0,5
1664,-10.5,0,6
1665,-10.2,0,3
1666,-10.9,0,10
1667,-10.0,0,1
1668,-10.5,0,6
1669,-10.2,0,3
1670,-10.8,0,9
1671,-11.0,0,11
1672,-10.0,0,1
1673,-10.4,0,5
1674,-10.2,0,3
1675,-10.4,0,5
1676,-10.7,0,8
1677,89.80000000000001,1,3
1678,-10.6,0,7
1679,-10.2,0,3
1680,-10.9,0,10
1681,-11.0,0,11
1682,-10.2,0,3
1683,-10.8,0,9
1684,-10.0,0,1
1685,-10.1,0,2
1686,-10.0,0,1
1687,-10.5,0,6
1688,-10.3,0,4
1689,89.60000000000001,1,5
1690,-10.4,0,5
1691,-10.4,0,5
1692,-10.0,0,1
1693,-10.5,0,6
1694,-10.9,0,10
1695,-11.0,0,11
1696,-10.9,0,10
1697,-10.2,0,3
1698,-10.5,0,6
1699,-10.3,0,4
1700,89.10000000000001,1,10
1701,-10.5,0,6
1702,-10.7,0,8
1703,-10.5,0,6
1704,-10.1,0,2
1705,-10.2,0,3
1706,-10.0,0,1
1707,-10.7,0,8
1708,89.20000000000002,1,9
1709,-10.8,0,9
1710,-10.4,0,5
1711,-10.2,0,3
1712,-10.4,0,5
1713,-10.2,0,3
1714,-10.3,0,4
1715,-10.0,0,1
1716,-10.7,0,8
1717,-10.3,0,4
1718,-10.7,0,8
1719,-10.1,0,2
1720,-10.5,0,6
1721,-10.4,0,5
1722,-10.7,0,8
1723,-10.1,0,2
1724,-10.7,0,8
1725,-10.6,0,7
1726,-10.8,0,9
1727,87.90000000000008,1,22
1728,-10.3,0,4
1729,-10.9,0,10
1730,-11.0,0,11
1731,-10.9,0,10
1732,-10.5,0,6
1733,-10.6,0,7
1734,-10.6,0,7
1735,89.20000000000002,1,9
1736,-10.6,0,7
1737,-10.8,0,9
1738,-10.5,0,6
1739,-10.7,0,8
1740,-10.4,0,5
1741,-10.2,0,3
1742,-10.7,0,8
1743,-11.0,0,11
1744,-10.9,0,10
1745,-10.1,0,2
1746,-10.9,0,10
1747,-10.8,0,9
1748,-10.7,0,8
1749,89.5,1,6
1750,-10.4,0,5
1751,-10.5,0,6
1752,-10.5,0,6
1753,-10.5,0,6
1754,-10.6,0,7
1755,-10.0,0,1
1756,-10.2,0,3
1757,-10.9,0,10
1758,-10.7,0,8
1759,-10.8,0,9
1760,-10.9,0,10
1761,-10.9,0,10
1762,-10.6,0,7
1763,-10.2,0,3
1764,-10.6,0,7
1765,-11.2,0,13
1766,-10.0,0,1
1767,-10.8,0,9
1768,-11.0,0,11
1769,-10.9,0,10
1770,-10.5,0,6
1771,-10.4,0,5
1772,89.20000000000005,1,9
1773,89.60000000000002,1,5
1774,-10.9,0,10
1775,-10.5,0,6
1776,-10.4,0,5
1777,-10.9,0,10
1778,89.10000000000002,1,10
1779,-10.8,0,9
1780,-10.8,0,9
1781,-10.6,0,7
1782,-10.2,0,3
1783,-10.6,0,7
1784,-10.8,0,9
1785,-10.0,0,1
1786,89.30000000000001,1,8
1787,-10.5,0,6
1788,-10.2,0,3
1789,-10.9,0,10
1790,-10.4,0,5
1791,-11.1,0,12
1792,-10.7,0,8
1793,-10.6,0,7
1794,-11.2,0,13
1795,-10.8,0,9
1796,-10.7,0,8
1797,-10.2,0,3
1798,-10.1,0,2
1799,-10.5,0,6
1800,-10.7,0,8
1801,-10.3,0,4
1802,-10.7,0,8
1803,-10.4,0,5
1804,-11.0,0,11
1805,-10.6,0,7
1806,-10.0,0,1
1807,-10.9,0,10
1808,89.50000000000003,1,6
1809,-10.1,0,2
1810,-10.9,0,10
1811,-10.3,0,4
1812,-10.8,0,9
1813,-11.5,0,16
1814,-10.5,0,6
1815,-10.8,0,9
1816,-10.3,0,4
1817,-10.7,0,8
1818,-10.9,0,10
1819,-10.0,0,1
1820,-10.6,0,7
1821,-10.7,0,8
1822,-10.3,0,4
1823,-10.1,0,2
1824,-10.8,0,9
1825,-10.0,0,1
1826,-10.6,0,7
1827,-10.4,0,5
1828,-10.5,0,6
1829,-10.2,0,3
1830,-10.5,0,6
1831,-10.3,0,4
1832,-10.3,0,4
1833,-10.5,0,6
1834,-10.7,0,8
1835,-10.9,0,10
1836,-10.1,0,2
1837,-10.1,0,2
1838,-10.7,0,8
1839,-10.3,0,4
1840,89.20000000000002,1,9
1841,-10.3,0,4
1842,-10.7,0,8
1843,-10.4,0,5
1844,-10.9,0,10
1845,-10.3,0,4
1846,89.80000000000001,1,3
1847,-10.9,0,10
1848,-10.3,0,4
1849,-10.4,0,5
1850,-10.6,0,7
1851,-10.6,0,7
1852,-10.5,0,6
1853,-10.9,0,10
1854,-10.3,0,4
1855,-10.5,0,6
1856,-10.5,0,6
1857,-10.8,0,9
1858,-10.1,0,2
1859,-10.9,0,10
1860,89.10000000000004,1,10
1861,-10.7,0,8
1862,-10.7,0,8
1863,-10.9,0,10
1864,-10.4,0,5
1865,-10.1,0,2
1866,-10.0,0,1
1867,-10.4,0,5
1868,-10.4,0,5
1869,-10.7,0,8
1870,89.10000000000002,1,10
1871,-10.2,0,3
1872,-10.6,0,7
1873,89.60000000000002,1,5
1874,-10.4,0,5
1875,-10.5,0,6
1876,-10.3,0,4
1877,-10.2,0,3
1878,-10.4,0,5
1879,-10.1,0,2
1880,-10.7,0,8
1881,-10.8,0,9
1882,-10.5,0,6
1883,-10.4,0,5
1884,-10.8,0,9
1885,-10.2,0,3
1886,-10.1,0,2
1887,-10.0,0,1
1888,-10.1,0,2
1889,-10.8,0,9
1890,-10.1,0,2
1891,-10.4,0,5
1892,-10.9,0,10
1893,-10.3,0,4
1894,-10.5,0,6
1895,-10.5,0,6
1896,-10.0,0,1
1897,-11.2,0,13
1898,89.30000000000003,1,8
1899,189.4,2,7
1900,-10.8,0,9
1901,-10.6,0,7
1902,-10.9,0,10
1903,-10.9,0,10
1904,-10.9,0,10
1905,-10.4,0,5
1906,-10.9,0,10
1907,-10.2,0,3
1908,-10.2,0,3
1909,-10.6,0,7
1910,-10.4,0,5
1911,-10.2,0,3
1912,-10.8,0,9
1913,89.4,1,7
1914,-10.4,0,5
1915,-10.0,0,1
1916,-10.4,0,5
1917,-10.3,0,4
1918,-10.1,0,2
1919,-10.0,0,1
1920,-10.4,0,5
1921,-10.3,0,4
1922,-10.7,0,8
1923,-10.2,0,3
1924,-10.3,0,4
1925,-10.2,0,3
1926,-10.8,0,9
1927,-10.8,0,9
1928,187.30000000000013,2,28
1929,-10.2,0,3
1930,-10.7,0,8
1931,-10.5,0,6
1932,-10.3,0,4
1933,-10.9,0,10
1934,-10.0,0,1
1935,-10.0,0,1
1936,-10.4,0,5
1937,-10.6,0,7
1938,-10.4,0,5
1939,-10.5,0,6
1940,-10.1,0,2
1941,-10.3,0,4
1942,-10.4,0,5
1943,-10.6,0,7
1944,-10.7,0,8
1945,-10.3,0,4
1946,-10.5,0,6
1947,-10.4,0,5
1948,-10.4,0,5
1949,89.20000000000003,1,9
1950,-10.9,0,10
1951,-10.7,0,8
1952,-10.1,0,2
1953,-10.5,0,6
1954,-10.7,0,8
1955,-10.0,0,1
1956,-10.2,0,3
1957,-11.0,0,11
1958,-10.8,0,9
1959,-10.0,0,1
1960,-10.1,0,2
1961,-11.1,0,12
1962,-10.9,0,10
1963,-10.3,0,4
1964,89.60000000000001,1,5
1965,-10.5,0,6
1966,-10.1,0,2
1967,-10.6,0,7
1968,-11.6,0,17
1969,-10.1,0,2
1970,-10.9,0,10
1971,-10.5,0,6
1972,-10.6,0,7
1973,-10.1,0,2
1974,-10.6,0,7
1975,-10.6,0,7
1976,-10.8,0,9
1977,-10.2,0,3
1978,-10.3,0,4
1979,-10.9,0,10
1980,89.70000000000002,1,4
1981,-10.4,0,5
1982,-10.5,0,6
1983,-10.5,0,6
1984,-10.9,0,10
1985,-10.4,0,5
1986,-10.5,0,6
1987,-10.9,0,10
1988,-10.3,0,4
1989,-10.0,0,1
1990,-10.5,0,6
1991,-10.8,0,9
1992,-10.0,0,1
1993,-10.3,0,4
1994,-10.0,0,1
1995,-10.3,0,4
1996,-10.5,0,6
1997,-11.0,0,11
1998,-11.0,0,11
1999,-10.5,0,6
2000,-10.6,0,7
2001,-10.1,0,2
2002,-10.4,0,5
2003,-11.0,0,11
2004,-10.9,0,10
2005,-10.4,0,5
2006,-10.2,0,3
2007,-10.7,0,8
2008,-10.5,0,6
2009,89.60000000000001,1,5
2010,-10.0,0,1
2011,-10.9,0,10
2012,89.10000000000004,1,10
2013,-10.8,0,9
2014,-10.0,0,1
2015,-10.9,0,10
2016,-10.4,0,5
2017,-10.8,0,9
2018,-10.5,0,6
2019,-10.9,0,10
2020,-10.9,0,10
2021,-10.0,0,1
2022,-10.5,0,6
2023,-10.4,0,5
2024,-10.6,0,7
2025,-10.9,0,10
2026,-10.0,0,1
2027,-10.9,0,10
2028,-10.9,0,10
2029,-10.5,0,6
2030,-10.2,0,3
2031,-10.7,0,8
2032,-10.6,0,7
2033,-10.6,0,7
2034,-10.9,0,10
2035,-10.0,0,1
2036,-10.1,0,2
2037,-10.7,0,8
2038,-10.1,0,2
2039,-10.4,0,5
2040,-10.4,0,5
2041,-10.5,0,6
2042,-10.2,0,3
2043,-10.1,0,2
2044,-10.2,0,3
2045,-10.2,0,3
2046,-11.0,0,11
2047,89.30000000000003,1,8
2048,-10.3,0,4
2049,-10.5,0,6
2050,-11.4,0,15
2051,89.10000000000005,1,10
2052,-10.2,0,3
2053,-10.6,0,7
2054,-10.8,0,9
2055,89.30000000000001,1,8
2056,-10.5,0,6
2057,-10.8,0,9
2058,-10.7,0,8
2059,-10.2,0,3
2060,-10.5,0,6
2061,-10.6,0,7
2062,-10.7,0,8
2063,-10.9,0,10
2064,-10.2,0,3
2065,-10.7,0,8
2066,-10.5,0,6
2067,-10.0,0,1
2068,-10.9,0,10
2069,-10.4,0,5
2070,-10.0,0,1
2071,-10.6,0,7
2072,-10.8,0,9
2073,-10.5,0,6
2074,-10.5,0,6
2075,-10.5,0,6
2076,89.30000000000003,1,8
2077,-10.8,0,9
2078,-10.4,0,5
2079,-10.1,0,2
2080,89.2,1,9
2081,-10.8,0,9
2082,-10.7,0,8
2083,-10.8,0,9
2084,-10.4,0,5
2085,-10.0,0,1
2086,-10.0,0,1
2087,-10.9,0,10
2088,-10.6,0,7
2089,89.70000000000002,1,4
2090,-10.0,0,1
2091,-10.2,0,3
2092,-10.3,0,4
2093,-10.3,0,4
